date,store_id,product_id,name,category,shelf_life_days,location,size_sqft,avg_daily_footfall,units_sold,unit_price,promo,day_of_week,is_weekend,is_holiday,temperature,rainfall_mm,humidity_percent
10/15/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,4.96,1,Tuesday,0,0,41.8,0.41,72.3
10/15/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,22,5,0,Tuesday,0,0,77.2,1.61,71.2
10/15/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,3.5,0,Tuesday,0,0,48.9,0.17,78.5
10/15/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,23,6,0,Tuesday,0,0,51.7,4.6,53.4
10/15/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,18,2.5,0,Tuesday,0,0,69.5,0.52,69.8
10/15/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,15,5.9,0,Tuesday,0,0,49.5,0.53,66
10/15/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,18,5,0,Tuesday,0,0,34.4,0.07,61.9
10/15/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,24,3.5,0,Tuesday,0,0,36.3,0.42,44
10/15/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,18,6,0,Tuesday,0,0,59.1,0.81,54.6
10/15/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,24,2.5,0,Tuesday,0,0,67.5,0.69,54
10/15/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,16,5,1,Tuesday,0,0,57,0.48,76.2
10/15/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,15,4.37,1,Tuesday,0,0,66.5,0.06,86
10/15/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,16,2.84,1,Tuesday,0,0,35.8,0.54,51.5
10/16/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,19,4.84,1,Wednesday,0,0,36.8,2.26,43.7
10/16/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,19,2.15,1,Wednesday,0,0,93.8,0.87,90
10/16/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,19,5.9,0,Wednesday,0,0,78.5,0.52,74.6
10/16/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,21,5,0,Wednesday,0,0,71.5,0.55,84.3
10/16/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,15,3.5,0,Wednesday,0,0,50.1,1.21,47.2
10/16/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,15,4.87,1,Wednesday,0,0,56.4,0.54,80
10/16/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,18,2.5,0,Wednesday,0,0,60,1.49,80.7
10/16/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,10,5.9,0,Wednesday,0,0,79.7,6.83,47.6
10/16/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,23,4.31,1,Wednesday,0,0,66,0.06,48.1
10/16/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,24,3.5,0,Wednesday,0,0,67.9,0.28,54.8
10/16/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,21,4.96,1,Wednesday,0,0,57.5,0.3,50.8
10/16/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,20,2.5,0,Wednesday,0,0,71.9,0.89,88.8
10/16/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,20,5.9,0,Wednesday,0,0,64.5,0.06,58.1
10/16/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,19,5,0,Wednesday,0,0,60.7,0.97,78.1
10/16/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,16,2.98,1,Wednesday,0,0,48.9,3.97,80.3
10/17/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,17,6,0,Thursday,0,0,58.3,0.02,59.3
10/17/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,24,2.5,0,Thursday,0,0,43.8,0.68,74.1
10/17/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,31,5.24,1,Thursday,0,0,59.4,2.15,45.4
10/17/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,27,5,0,Thursday,0,0,61.3,0.25,59.8
10/17/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,23,3.5,0,Thursday,0,0,23.9,0.12,88.4
10/17/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,16,6,0,Thursday,0,0,56.5,1.49,48.4
10/17/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,23,2.5,0,Thursday,0,0,42.4,0.02,59.3
10/17/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,24,5.9,0,Thursday,0,0,67.5,2.43,79.5
10/17/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,25,5,0,Thursday,0,0,69.6,0.1,73.3
10/17/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,15,3.5,0,Thursday,0,0,53.6,1.11,71.6
10/17/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,4.84,1,Thursday,0,0,68.2,2.02,82.7
10/17/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,24,2.5,0,Thursday,0,0,68.9,0.42,41.5
10/17/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,18,5.9,0,Thursday,0,0,56.6,0.16,78.6
10/17/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,17,5,0,Thursday,0,0,83,0.29,84.1
10/17/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,24,2.99,1,Thursday,0,0,49.1,2.89,40.8
10/18/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,22,6,0,Friday,0,0,82.1,1.84,67.9
10/18/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,14,2.5,0,Friday,0,0,56.6,0.33,57.4
10/18/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,23,4.88,1,Friday,0,0,47.4,1.89,42.5
10/18/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,26,5,0,Friday,0,0,54.7,1.85,60.9
10/18/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,16,3.5,0,Friday,0,1,43.5,9.13,72.2
10/18/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,20,6,0,Friday,0,0,71.8,0.75,86
10/18/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,30,2.5,0,Friday,0,1,36,3,71
10/18/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,23,5.9,0,Friday,0,0,80.8,0.89,82.8
10/18/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,25,5,0,Friday,0,0,46,3.42,46.1
10/18/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,16,3.5,0,Friday,0,0,72.5,0.14,50.5
10/18/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,18,5.18,1,Friday,0,0,60.4,0.29,88.5
10/18/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,21,2.5,0,Friday,0,0,64.1,2.85,84.4
10/18/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,22,5.9,0,Friday,0,0,51.1,2.57,51.8
10/18/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,25,5,0,Friday,0,0,65.3,0.55,71
10/18/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,26,3.5,0,Friday,0,0,62,1.36,58.1
10/19/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,21,6.06,0,Saturday,1,0,38.1,0.72,63.4
10/19/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,29,2.53,0,Saturday,1,0,45.6,0.02,83
10/19/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,20,6.02,0,Saturday,1,0,51.9,0.04,76.8
10/19/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,22,4.16,1,Saturday,1,0,48.7,0.08,51.9
10/19/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,17,3.03,1,Saturday,1,0,78.8,1.35,55.8
10/19/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,23,6.14,0,Saturday,1,0,60.1,0.49,54.5
10/19/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,25,2.08,1,Saturday,1,0,48.3,0.23,79
10/19/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,30,6.04,0,Saturday,1,0,52.6,4.25,64.5
10/19/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,13,5.1,0,Saturday,1,1,52.4,0.19,87.5
10/19/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,20,3.6,0,Saturday,1,0,55.7,1.68,80.8
10/19/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,21,5.11,1,Saturday,1,0,43.9,3.37,50.6
10/19/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,27,2.55,0,Saturday,1,0,47.8,0.27,79.3
10/19/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,5.98,0,Saturday,1,0,71.5,0.36,65.3
10/19/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,18,4.35,1,Saturday,1,1,62.8,1.28,52.7
10/19/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,18,3.54,0,Saturday,1,0,57.7,1.07,58.2
10/20/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,20,6.14,0,Sunday,1,0,60,1.1,88.6
10/20/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,11,2.54,0,Sunday,1,0,59.3,1.21,64.2
10/20/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,25,5.99,0,Sunday,1,0,56.9,4.49,76
10/20/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,25,4.11,1,Sunday,1,0,67.8,0.08,63.9
10/20/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,25,3.56,0,Sunday,1,0,66.6,2.14,58.6
10/20/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,21,6.09,0,Sunday,1,0,36.4,0.4,79.8
10/20/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,11,2.53,0,Sunday,1,0,58,0.7,82.4
10/20/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,14,6.05,0,Sunday,1,0,37.4,0.14,43.6
10/20/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5.06,0,Sunday,1,0,69.5,0.88,53.9
10/20/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,24,3.57,0,Sunday,1,0,71.5,2.45,65.4
10/20/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,21,6.12,0,Sunday,1,0,50.8,0.16,55.8
10/20/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,20,2.56,0,Sunday,1,0,58.2,0.48,79.2
10/20/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,25,6.03,0,Sunday,1,0,28.3,0.7,45.7
10/20/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,16,5.13,0,Sunday,1,0,74.6,0.16,79.9
10/20/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,26,3.54,0,Sunday,1,0,70.6,2.16,70.9
10/21/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,13,6,0,Monday,0,0,77.3,2.32,54.5
10/21/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,21,2.18,1,Monday,0,0,82.3,2.71,57.2
10/21/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,23,5.9,0,Monday,0,1,41.6,1.32,49.1
10/21/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,18,4.36,1,Monday,0,0,73.3,1.06,52.6
10/21/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,23,3.1,1,Monday,0,0,82.2,0.46,75.9
10/21/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,25,6,0,Monday,0,0,37.6,1.6,58.8
10/21/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,21,2.5,0,Monday,0,0,57.4,0.88,74.4
10/21/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,26,5.9,0,Monday,0,0,54.5,5.3,65.7
10/21/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,16,5,0,Monday,0,0,72.8,5.17,47.3
10/21/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,19,3.5,0,Monday,0,0,24.1,3.53,65
10/21/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,27,6,0,Monday,0,0,87.2,0.67,77.8
10/21/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,22,2.5,0,Monday,0,0,58.3,0.69,54.9
10/21/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,17,5.9,0,Monday,0,0,73.7,2.87,72.4
10/21/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,18,4.36,1,Monday,0,0,59.1,1.96,50
10/21/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,15,3.5,0,Monday,0,0,67.4,1.83,46.8
10/22/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,16,5.21,1,Tuesday,0,0,25.2,0.49,58
10/22/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,19,2.5,0,Tuesday,0,0,54.2,2.69,59.5
10/22/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,21,5.9,0,Tuesday,0,0,72.7,1.3,78.1
10/22/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,17,5,0,Tuesday,0,0,64.3,0.89,63
10/22/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,20,2.97,1,Tuesday,0,0,35.4,3.01,44.1
10/22/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,26,6,0,Tuesday,0,0,60.9,0.75,71.7
10/22/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,14,2.5,0,Tuesday,0,0,47.7,1.59,63.5
10/22/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,22,4.92,1,Tuesday,0,0,46.4,0.94,56.6
10/22/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,16,5,0,Tuesday,0,0,37.2,1.35,80.1
10/22/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,23,3.5,0,Tuesday,0,0,69.3,0.06,47.7
10/22/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,29,5.17,1,Tuesday,0,0,76.7,0.93,85.7
10/22/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,19,2.07,1,Tuesday,0,0,91.8,1.22,56.7
10/22/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,23,5.9,0,Tuesday,0,0,37.9,1.02,63
10/22/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,26,5,0,Tuesday,0,0,71.5,2.82,86.5
10/22/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,17,3.03,1,Tuesday,0,0,72.5,0.56,78.1
10/23/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,8,5.23,1,Wednesday,0,0,51.3,3.23,43.7
10/23/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,26,2.5,0,Wednesday,0,0,46.2,0.77,68.9
10/23/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,22,4.99,1,Wednesday,0,0,43.7,1.78,55.5
10/23/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,25,5,0,Wednesday,0,0,52.1,0.14,65.4
10/23/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,26,3.5,0,Wednesday,0,0,63,0.34,77.1
10/23/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,28,6,0,Wednesday,0,1,80.4,2.15,64.8
10/23/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,16,2.5,0,Wednesday,0,0,76.6,0.02,43.6
10/23/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,20,5.9,0,Wednesday,0,0,35.8,5.19,66.5
10/23/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,21,5,0,Wednesday,0,0,48.2,0.32,41.2
10/23/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,22,3.5,0,Wednesday,0,0,79.5,3.47,57.4
10/23/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,20,6,0,Wednesday,0,0,49,1.09,63.9
10/23/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,31,2.5,0,Wednesday,0,0,59.1,1.25,72.2
10/23/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,5.3,1,Wednesday,0,0,34.4,0.13,65.3
10/23/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,23,4.46,1,Wednesday,0,0,77.3,0.68,47.6
10/23/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,27,3.5,0,Wednesday,0,0,31.3,0.25,86.6
10/24/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,19,5.15,1,Thursday,0,0,35.4,1.12,72.5
10/24/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,14,2.5,0,Thursday,0,0,75.8,1.2,55.8
10/24/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,25,5.9,0,Thursday,0,0,88.8,1.86,88.3
10/24/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,17,4.03,1,Thursday,0,0,55.6,3.16,84.1
10/24/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,19,3.5,0,Thursday,0,0,59.3,0.95,47.2
10/24/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,21,6,0,Thursday,0,0,73.6,0.4,72.8
10/24/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,28,2.5,0,Thursday,0,0,64.3,0.61,68
10/24/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,21,5.9,0,Thursday,0,0,54.4,2.82,49.6
10/24/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,28,5,0,Thursday,0,0,52.7,0.24,51.7
10/24/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,18,2.9,1,Thursday,0,0,36.5,1.48,68.2
10/24/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,6,0,Thursday,0,0,63.5,0.02,56.1
10/24/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,22,2.23,1,Thursday,0,0,58.6,0.42,81.7
10/24/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,15,4.81,1,Thursday,0,0,53.4,1.34,44.9
10/24/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,24,5,0,Thursday,0,0,45,0.91,85.7
10/24/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,7,3.5,0,Thursday,0,0,46.5,1.02,82
10/25/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,10,6,0,Friday,0,0,69.3,1.62,76.9
10/25/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,20,2.5,0,Friday,0,0,73.2,0.4,53.1
10/25/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,5.9,0,Friday,0,0,55.1,0.49,75.7
10/25/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,18,4.13,1,Friday,0,0,53.5,1.73,61.9
10/25/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,17,3.5,0,Friday,0,0,47.2,1.16,71.7
10/25/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,19,6,0,Friday,0,0,74.1,0.02,55.6
10/25/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,18,2.5,0,Friday,0,0,60.5,1.66,81.8
10/25/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,23,5.9,0,Friday,0,0,65.5,1.45,42
10/25/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,27,5,0,Friday,0,0,65.4,0.12,74.6
10/25/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,19,2.94,1,Friday,0,0,55.4,2.06,81.4
10/25/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,30,4.91,1,Friday,0,0,42.5,1.11,72.3
10/25/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,9,2.5,0,Friday,0,1,45.1,0.34,49.6
10/25/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,20,5.9,0,Friday,0,0,76.9,1.23,54.2
10/25/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,17,5,0,Friday,0,0,49.1,1.36,65.7
10/25/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,24,3.5,0,Friday,0,0,53.8,3.79,56.5
10/26/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,23,6.11,0,Saturday,1,0,43,2.03,40.2
10/26/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,24,2.54,0,Saturday,1,0,41.8,0.54,42
10/26/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,17,6.02,0,Saturday,1,0,48.5,0.19,78.4
10/26/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,22,5.1,0,Saturday,1,0,85.3,2.88,44.2
10/26/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,21,3.57,0,Saturday,1,0,69.9,2.81,86.4
10/26/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,28,6.13,0,Saturday,1,0,52.1,0.29,62.1
10/26/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,24,2.57,0,Saturday,1,0,76.2,0.1,77.9
10/26/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,23,6.07,0,Saturday,1,0,57.7,1.87,46.3
10/26/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,18,5.14,0,Saturday,1,0,80.3,1.92,86.3
10/26/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,25,3.59,0,Saturday,1,0,93.2,0.29,41.7
10/26/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,19,4.83,1,Saturday,1,0,75.4,1.65,42.1
10/26/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,24,2.53,0,Saturday,1,0,61.4,0.49,42.7
10/26/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,18,5.99,0,Saturday,1,0,70.5,0.45,45.2
10/26/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,21,4.25,1,Saturday,1,0,60.2,0.59,64.3
10/26/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,16,3.59,0,Saturday,1,0,32.5,1.1,79.4
10/27/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,20,6.12,0,Sunday,1,0,50.2,2.45,54.2
10/27/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,18,2.56,0,Sunday,1,0,45.7,1.04,77.3
10/27/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,25,5.98,0,Sunday,1,0,49.8,0.53,78.7
10/27/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,29,5.08,0,Sunday,1,0,86.9,3.23,85.4
10/27/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,22,3.59,0,Sunday,1,0,76.8,0.08,47.5
10/27/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,16,6.08,0,Sunday,1,0,66.6,2.39,46.8
10/27/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,18,2.54,0,Sunday,1,0,72.2,2.3,46.1
10/27/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,11,5.15,1,Sunday,1,0,31.6,0.44,58
10/27/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,20,5.08,0,Sunday,1,0,70.9,0.33,64.5
10/27/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,25,3.58,0,Sunday,1,0,74.1,3.12,63.1
10/27/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,29,6.1,0,Sunday,1,0,26.4,1.23,52.9
10/27/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,29,2.11,1,Sunday,1,0,71.5,0.07,71.1
10/27/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,22,5.25,1,Sunday,1,0,38.6,3.32,56.9
10/27/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,24,5.13,0,Sunday,1,0,30.4,0.64,58.3
10/27/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,13,3.56,0,Sunday,1,0,79.9,0.63,45.3
10/28/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,17,6,0,Monday,0,0,44.9,1.55,69.6
10/28/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,21,2.5,0,Monday,0,0,49.3,1.62,72.8
10/28/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,16,5.9,0,Monday,0,0,74.8,0.65,77.9
10/28/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,14,5,0,Monday,0,0,55.4,0.23,85.2
10/28/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,25,2.92,1,Monday,0,0,57.3,1.21,78.3
10/28/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,20,6,0,Monday,0,0,57,1.47,51.8
10/28/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,16,2.5,0,Monday,0,0,65.2,2.95,51.8
10/28/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,21,5.9,0,Monday,0,0,56.6,0.99,85.8
10/28/2024,S002,P004,Greek Yogurt,Dairy,10,Boston,15000,900,24,5,0,Monday,0,0,61.7,1.56,79.5
10/28/2024,S002,P005,Strawberries,Produce,4,Boston,15000,900,14,3.5,0,Monday,0,0,52.4,0.08,79.1
10/28/2024,S003,P001,Milk,Dairy,7,Chicago,18000,1100,22,6,0,Monday,0,0,65.3,3.37,76
10/28/2024,S003,P002,Lettuce,Produce,5,Chicago,18000,1100,25,2.07,1,Monday,0,0,64.7,0.59,53.4
10/28/2024,S003,P003,Chicken Breast,Meat,6,Chicago,18000,1100,19,5.9,0,Monday,0,0,88.5,1.5,82.4
10/28/2024,S003,P004,Greek Yogurt,Dairy,10,Chicago,18000,1100,19,4.4,1,Monday,0,0,54.3,3.72,47.1
10/28/2024,S003,P005,Strawberries,Produce,4,Chicago,18000,1100,11,3.5,0,Monday,0,0,57.2,2.5,57.5
10/29/2024,S001,P001,Milk,Dairy,7,NYC,20000,1200,19,6,0,Tuesday,0,0,63.6,1.52,57.3
10/29/2024,S001,P002,Lettuce,Produce,5,NYC,20000,1200,17,2.5,0,Tuesday,0,0,74.5,1.82,68
10/29/2024,S001,P003,Chicken Breast,Meat,6,NYC,20000,1200,24,5.9,0,Tuesday,0,0,43.6,3.81,63.2
10/29/2024,S001,P004,Greek Yogurt,Dairy,10,NYC,20000,1200,13,5,0,Tuesday,0,1,61.6,2.51,63
10/29/2024,S001,P005,Strawberries,Produce,4,NYC,20000,1200,15,3.5,0,Tuesday,0,1,22.4,1.41,67.7
10/29/2024,S002,P001,Milk,Dairy,7,Boston,15000,900,20,6,0,Tuesday,0,0,55.9,1.61,60.8
10/29/2024,S002,P002,Lettuce,Produce,5,Boston,15000,900,19,2.03,1,Tuesday,0,0,76.1,0.24,52.5
10/29/2024,S002,P003,Chicken Breast,Meat,6,Boston,15000,900,15,5.9,0,Tuesday,0,0,49.1,0.95,73.2
